chr4	3850	3863	72	chr4	3823	8809	LOC106873774:CDS	0	-	uncharacterized LOC106873774
chr4	3850	3863	72	chr4	3017	3912	LOC128251329:CDS	0	-	putative uncharacterized protein DDB_G0277255
chr4	3850	3863	72	chr4	3582	4411	LOC106883610:CDS	0	-	hemocyanin G-type, units Oda to Odg
chr4	3856	3863	72	chr4	3856	3934	LOC106879666:CDS	0	-	deleted in malignant brain tumors 1 protein
chr4	3850	3863	72	chr4	3637	4269	LOC106879490:CDS	0	-	ATP-dependent DNA helicase PIF1-like
chr4	3850	3863	72	chr4	3845	4074	LOC106883061:CDS	0	-	mucin-like protein
chr4	3850	3863	72	chr4	3798	3916	LOC106883740:CDS	0	-	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial
chr4	3850	3863	72	chr4	3633	4054	LOC106879947:CDS	0	+	uncharacterized LOC106879947
chr4	3850	3863	72	chr4	3576	3998	LOC106881965:CDS	0	+	Ig-like V-type domain-containing protein FAM187A
chr4	3858	3863	72	chr4	3858	3977	LOC106882246:CDS	0	-	laminin subunit alpha
chr4	3850	3863	72	chr4	3708	4004	LOC106867061:CDS	0	-	CREB-binding protein
chr4	3860	3863	72	chr4	3860	3944	LOC128251448:CDS	0	-	uncharacterized LOC128251448
chr4	3860	3863	72	chr4	3860	3944	LOC128251448:CDS	0	-	uncharacterized LOC128251448
chr4	3850	3863	72	chr4	3719	3949	LOC106878351:CDS	0	-	malectin-B
chr4	3850	3863	72	chr4	2851	4249	LOC106878298:CDS	0	-	protocadherin alpha-3
chr4	3850	3863	72	chr4	3665	5558	LOC106882235:CDS	0	+	uncharacterized LOC106882235
chr4	3850	3863	72	chr4	3145	4540	LOC106877774:CDS	0	+	zinc finger protein OZF
chr4	3850	3863	72	chr4	3629	5081	LOC106881441:CDS	0	-	potassium voltage-gated channel protein Shaker
chr4	3850	3863	72	chr4	3222	4053	LOC106883699:CDS	0	+	uncharacterized LOC106883699
chr4	3850	3863	72	chr4	3800	3957	LOC106880901:CDS	0	+	uncharacterized LOC106880901
chr4	3850	3863	72	chr4	2701	4746	LOC106883359:CDS	0	-	titin-like
chr4	3850	3863	72	chr4	2701	7720	LOC106883359:CDS	0	-	titin-like
chr4	3850	3863	72	chr4	3806	3875	LOC128251500:CDS	0	-	uncharacterized LOC128251500
