chr1	51642	51702	98	chr1	51107	53107	LOC106877895	0	+	T-box transcription factor TBX10
chr1	511717	511731	18	chr1	511597	513597	LOC128250135	0	+	U6 spliceosomal RNA
chr1	511810	511831	62	chr1	511597	513597	LOC128250135	0	+	U6 spliceosomal RNA
chr1	809046	809062	43	chr1	808507	810507	Trnap-ugg	0	-	transfer RNA proline (anticodon UGG)
chr1	809046	809062	43	chr1	807138	809138	Trnap-agg	0	+	transfer RNA proline (anticodon AGG)
chr1	809753	809771	24	chr1	808507	810507	Trnap-ugg	0	-	transfer RNA proline (anticodon UGG)
chr1	809753	809771	24	chr1	809524	811524	Trnap-ugg	0	+	transfer RNA proline (anticodon UGG)
chr1	810716	810732	21	chr1	809524	811524	Trnap-ugg	0	+	transfer RNA proline (anticodon UGG)
chr1	814031	814069	54	chr1	813283	815283	Trnap-ugg	0	+	transfer RNA proline (anticodon UGG)
chr1	818772	818815	62	chr1	816917	818917	Trnap-ugg	0	-	transfer RNA proline (anticodon UGG)
chr1	818824	818842	24	chr1	816917	818917	Trnap-ugg	0	-	transfer RNA proline (anticodon UGG)
chr1	820738	820751	17	chr1	819464	821464	Trnap-ugg	0	-	transfer RNA proline (anticodon UGG)
chr1	820738	820751	17	chr1	818864	820864	Trnap-ugg	0	+	transfer RNA proline (anticodon UGG)
chr1	859098	859119	62	chr1	857916	859916	Trnap-cgg	0	+	transfer RNA proline (anticodon CGG)
chr1	879746	879776	42	chr1	878775	880775	Trnap-agg	0	-	transfer RNA proline (anticodon AGG)
chr1	882916	882958	71	chr1	882522	884522	Trnap-agg	0	+	transfer RNA proline (anticodon AGG)
chr1	884248	884264	21	chr1	882522	884522	Trnap-agg	0	+	transfer RNA proline (anticodon AGG)
chr1	886952	886970	90	chr1	886503	888503	Trnap-agg	0	-	transfer RNA proline (anticodon AGG)
chr1	886970	886990	49	chr1	886503	888503	Trnap-agg	0	-	transfer RNA proline (anticodon AGG)
chr1	886990	887008	24	chr1	886503	888503	Trnap-agg	0	-	transfer RNA proline (anticodon AGG)
chr1	887293	887307	40	chr1	886503	888503	Trnap-agg	0	-	transfer RNA proline (anticodon AGG)
chr1	888040	888057	45	chr1	886503	888503	Trnap-agg	0	-	transfer RNA proline (anticodon AGG)
chr1	1072565	1072578	17	chr1	1070668	1072668	LOC106878065	0	+	conserved regulator of innate immunity protein 3
chr1	1103945	1103978	47	chr1	1102687	1104687	LOC106878070	0	+	endoplasmic reticulum resident protein 29
chr1	1104345	1104384	56	chr1	1102687	1104687	LOC106878070	0	+	endoplasmic reticulum resident protein 29
chr1	1104529	1104543	62	chr1	1102687	1104687	LOC106878070	0	+	endoplasmic reticulum resident protein 29
