chr10	387802	387820	24	chr10	387542	389542	LOC106872692	0	-	uncharacterized LOC106872692
chr10	387996	388026	42	chr10	387542	389542	LOC106872692	0	-	uncharacterized LOC106872692
chr10	986418	986436	24	chr10	985943	987943	LOC106867348	0	-	intraflagellar transport protein 88 homolog
chr10	986496	986528	89	chr10	985943	987943	LOC106867348	0	-	intraflagellar transport protein 88 homolog
chr10	1842008	1842026	24	chr10	1840461	1842461	LOC128248950	0	-	5S ribosomal RNA
chr10	1842052	1842066	18	chr10	1840461	1842461	LOC128248950	0	-	5S ribosomal RNA
chr10	3239678	3239694	43	chr10	3238234	3240234	LOC106869052	0	+	neuronal acetylcholine receptor subunit alpha-3
chr10	3239740	3239754	62	chr10	3238234	3240234	LOC106869052	0	+	neuronal acetylcholine receptor subunit alpha-3
chr10	3239953	3239968	20	chr10	3238234	3240234	LOC106869052	0	+	neuronal acetylcholine receptor subunit alpha-3
chr10	3239978	3240009	66	chr10	3238234	3240234	LOC106869052	0	+	neuronal acetylcholine receptor subunit alpha-3
chr10	3727967	3727980	39	chr10	3727227	3729227	LOC128248945	0	+	U6atac minor spliceosomal RNA
chr10	4837688	4837735	90	chr10	4836677	4838677	LOC106869047	0	-	MAGUK p55 subfamily member 7
chr10	5107605	5107621	21	chr10	5106715	5108715	LOC106869049	0	-	uncharacterized LOC106869049
chr10	5107653	5107667	18	chr10	5106715	5108715	LOC106869049	0	-	uncharacterized LOC106869049
chr10	6038837	6038876	56	chr10	6038781	6040781	LOC106884009	0	-	uncharacterized LOC106884009
chr10	6040080	6040100	71	chr10	6038781	6040781	LOC106884009	0	-	uncharacterized LOC106884009
chr10	6215234	6215254	137	chr10	6215081	6217081	LOC106882332	0	-	cytosolic iron-sulfur assembly component 2A
chr10	6215335	6215350	20	chr10	6215081	6217081	LOC106882332	0	-	cytosolic iron-sulfur assembly component 2A
chr10	6215479	6215498	26	chr10	6215081	6217081	LOC106882332	0	-	cytosolic iron-sulfur assembly component 2A
chr10	6216634	6216673	133	chr10	6215081	6217081	LOC106882332	0	-	cytosolic iron-sulfur assembly component 2A
chr10	6216634	6216673	133	chr10	6216400	6218400	LOC106882331	0	+	zinc finger protein 271
chr10	6315598	6315624	36	chr10	6314990	6316990	LOC106882330	0	-	synapse-associated protein 1
chr10	6315727	6315740	17	chr10	6314990	6316990	LOC106882330	0	-	synapse-associated protein 1
chr10	6380232	6380246	73	chr10	6380045	6382045	LOC106881392	0	-	headcase protein
chr10	6386006	6386020	29	chr10	6385494	6387494	LOC106881387	0	+	mitogen-activated protein kinase 15
chr10	6386020	6386036	65	chr10	6385494	6387494	LOC106881387	0	+	mitogen-activated protein kinase 15
chr10	6386048	6386067	70	chr10	6385494	6387494	LOC106881387	0	+	mitogen-activated protein kinase 15
chr10	6386424	6386438	18	chr10	6385494	6387494	LOC106881387	0	+	mitogen-activated protein kinase 15
chr10	6521479	6521494	42	chr10	6520775	6522775	LOC128248872	0	-	uncharacterized LOC128248872
chr10	6531290	6531310	27	chr10	6531085	6533085	LOC106881391	0	+	dnaJ homolog subfamily C member 2
chr10	6658696	6658710	18	chr10	6657427	6659427	LOC106871453	0	+	corticotropin-releasing factor receptor 2
chr10	6658762	6658785	32	chr10	6657427	6659427	LOC106871453	0	+	corticotropin-releasing factor receptor 2
chr10	6658849	6658868	114	chr10	6657427	6659427	LOC106871453	0	+	corticotropin-releasing factor receptor 2
chr10	6659402	6659427	81	chr10	6657427	6659427	LOC106871453	0	+	corticotropin-releasing factor receptor 2
chr10	7004186	7004207	29	chr10	7002617	7004617	LOC106871452	0	+	dynein axonemal heavy chain 5
chr10	7590155	7590173	24	chr10	7589826	7591826	LOC106868292	0	+	proline-rich protein PRCC
chr10	7590924	7590938	18	chr10	7589826	7591826	LOC106868292	0	+	proline-rich protein PRCC
chr10	7788729	7788763	59	chr10	7788520	7790520	LOC106871451	0	-	tyrosine 3-monooxygenase
chr10	7795982	7795998	21	chr10	7795537	7797537	Trnag-gcc	0	-	transfer RNA glycine (anticodon GCC)
chr10	8032390	8032454	93	chr10	8032229	8034229	LOC128248873	0	+	uncharacterized LOC128248873
chr10	8359935	8359952	133	chr10	8358489	8360489	LOC106868423	0	-	uncharacterized LOC106868423
chr10	8359967	8359987	93	chr10	8358489	8360489	LOC106868423	0	-	uncharacterized LOC106868423
chr10	8360015	8360035	49	chr10	8358489	8360489	LOC106868423	0	-	uncharacterized LOC106868423
chr10	8360211	8360227	98	chr10	8358489	8360489	LOC106868423	0	-	uncharacterized LOC106868423
chr10	9018371	9018418	68	chr10	9018301	9020301	LOC106868734	0	-	uncharacterized LOC106868734
chr10	9118934	9118954	27	chr10	9117359	9119359	Trnaw-cca	0	-	transfer RNA tryptophan (anticodon CCA)
chr10	9118961	9118978	34	chr10	9117359	9119359	Trnaw-cca	0	-	transfer RNA tryptophan (anticodon CCA)
chr10	9265699	9265713	18	chr10	9264891	9266891	LOC106869169	0	+	thiamine transporter 1
chr10	11219251	11219325	108	chr10	11217638	11219638	LOC106880414	0	+	uncharacterized LOC106880414
chr10	11826944	11826968	55	chr10	11825976	11827976	LOC128248975	0	-	5S ribosomal RNA
chr10	12046544	12046559	53	chr10	12046069	12048069	LOC106869575	0	-	uncharacterized LOC106869575
chr10	13968363	13968400	75	chr10	13967875	13969875	LOC128248847	0	-	uncharacterized LOC128248847
chr10	14311511	14311542	176	chr10	14310752	14312752	LOC128248875	0	-	probable serine/threonine-protein kinase DDB_G0280133
chr10	14311565	14311609	107	chr10	14310752	14312752	LOC128248875	0	-	probable serine/threonine-protein kinase DDB_G0280133
chr10	14603541	14603556	20	chr10	14601654	14603654	LOC106875009	0	-	uncharacterized LOC106875009
chr10	14603556	14603601	65	chr10	14601654	14603654	LOC106875009	0	-	uncharacterized LOC106875009
chr10	14624238	14624262	143	chr10	14623087	14625087	LOC128248911	0	-	von Willebrand factor D and EGF domain-containing protein-like
chr10	14673608	14673621	72	chr10	14672102	14674102	LOC106875010	0	-	uncharacterized LOC106875010
chr10	14849353	14849375	30	chr10	14848975	14850975	LOC106875014	0	+	solute carrier family 40 protein member 1
chr10	14850400	14850416	54	chr10	14848975	14850975	LOC106875014	0	+	solute carrier family 40 protein member 1
chr10	15151032	15151046	18	chr10	15150297	15152297	LOC106875012	0	-	uncharacterized LOC106875012
chr10	15151072	15151085	28	chr10	15150297	15152297	LOC106875012	0	-	uncharacterized LOC106875012
chr10	15151175	15151205	130	chr10	15150297	15152297	LOC106875012	0	-	uncharacterized LOC106875012
chr10	15307979	15308005	102	chr10	15307872	15309872	LOC106880727	0	+	ADP-ribosylation factor-like protein 15
chr10	15308311	15308339	39	chr10	15307872	15309872	LOC106880727	0	+	ADP-ribosylation factor-like protein 15
chr10	15565969	15565983	18	chr10	15565214	15567214	LOC106880728	0	+	uncharacterized LOC106880728
chr10	15674301	15674330	41	chr10	15673107	15675107	LOC106879652	0	-	ubiquitin carboxyl-terminal hydrolase 14
chr10	15674786	15674804	24	chr10	15673107	15675107	LOC106879652	0	-	ubiquitin carboxyl-terminal hydrolase 14
chr10	15675963	15675981	24	chr10	15675050	15677050	LOC106879653	0	+	protein mago nashi homolog
chr10	15762115	15762129	40	chr10	15760589	15762589	LOC106879651	0	-	kinesin-like protein KIF2A
chr10	15762237	15762251	29	chr10	15760589	15762589	LOC106879651	0	-	kinesin-like protein KIF2A
chr10	15779921	15779946	35	chr10	15779047	15781047	LOC106883753	0	-	60S acidic ribosomal protein P1
chr10	15812979	15812992	83	chr10	15811706	15813706	LOC106883751	0	-	60S ribosomal protein L30
chr10	16439483	16439525	60	chr10	16439344	16441344	LOC106880008	0	-	uncharacterized LOC106880008
chr10	16445114	16445128	18	chr10	16443275	16445275	LOC106879916	0	+	uncharacterized LOC106879916
chr10	16461623	16461656	58	chr10	16461359	16463359	LOC106879907	0	+	uncharacterized LOC106879907
chr10	16461877	16461910	58	chr10	16461359	16463359	LOC106879907	0	+	uncharacterized LOC106879907
chr10	16473360	16473373	28	chr10	16472166	16474166	LOC106879961	0	+	monocarboxylate transporter 9
chr10	16542855	16542878	43	chr10	16541775	16543775	LOC106879933	0	+	uncharacterized LOC106879933
chr10	16599620	16599642	30	chr10	16598968	16600968	LOC106879900	0	+	uncharacterized protein C19orf44 homolog
chr10	16600751	16600769	24	chr10	16598968	16600968	LOC106879900	0	+	uncharacterized protein C19orf44 homolog
chr10	16677047	16677083	51	chr10	16676247	16678247	LOC106879924	0	+	erbin
chr10	16677282	16677302	71	chr10	16676247	16678247	LOC106879924	0	+	erbin
chr10	16677952	16677970	24	chr10	16676247	16678247	LOC106879924	0	+	erbin
chr10	16678208	16678222	40	chr10	16676247	16678247	LOC106879924	0	+	erbin
chr10	17099669	17099683	18	chr10	17099592	17101592	LOC106879873	0	-	integrin alpha-8-like
chr10	17100804	17100869	95	chr10	17099592	17101592	LOC106879873	0	-	integrin alpha-8-like
chr10	17100869	17100893	55	chr10	17099592	17101592	LOC106879873	0	-	integrin alpha-8-like
chr10	17100930	17100949	26	chr10	17099592	17101592	LOC106879873	0	-	integrin alpha-8-like
chr10	17101024	17101041	45	chr10	17099592	17101592	LOC106879873	0	-	integrin alpha-8-like
chr10	17157988	17158004	21	chr10	17157696	17159696	LOC106877409	0	+	uncharacterized LOC106877409
chr10	17158907	17158928	106	chr10	17157696	17159696	LOC106877409	0	+	uncharacterized LOC106877409
chr10	17183967	17183989	30	chr10	17183757	17185757	LOC128248877	0	-	D-Ala2-deltorphins-like
chr10	17504628	17504680	97	chr10	17503638	17505638	LOC106883988	0	-	integrin alpha-6
chr10	17505331	17505347	87	chr10	17503638	17505638	LOC106883988	0	-	integrin alpha-6
chr10	17612120	17612140	27	chr10	17611822	17613822	LOC106883981	0	+	dynein axonemal heavy chain 7
chr10	17612300	17612319	59	chr10	17611822	17613822	LOC106883981	0	+	dynein axonemal heavy chain 7
chr10	17613610	17613624	18	chr10	17611822	17613822	LOC106883981	0	+	dynein axonemal heavy chain 7
chr10	17613642	17613670	39	chr10	17611822	17613822	LOC106883981	0	+	dynein axonemal heavy chain 7
chr10	17613716	17613732	32	chr10	17611822	17613822	LOC106883981	0	+	dynein axonemal heavy chain 7
chr10	17851232	17851246	35	chr10	17849246	17851246	LOC106883984	0	+	uncharacterized LOC106883984
chr10	17958705	17958720	42	chr10	17958663	17960663	LOC106883980	0	-	acidic mammalian chitinase
chr10	18108112	18108146	147	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18108338	18108380	60	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18109178	18109213	61	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18109254	18109271	34	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18109305	18109318	94	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18109487	18109533	88	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18109541	18109555	18	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18109568	18109585	111	chr10	18107933	18109933	LOC128248879	0	-	uncharacterized LOC128248879
chr10	18356726	18356750	55	chr10	18355677	18357677	LOC106869886	0	+	uncharacterized LOC106869886
chr10	18356750	18356770	27	chr10	18355677	18357677	LOC106869886	0	+	uncharacterized LOC106869886
chr10	18356770	18356786	21	chr10	18355677	18357677	LOC106869886	0	+	uncharacterized LOC106869886
chr10	18356786	18356818	67	chr10	18355677	18357677	LOC106869886	0	+	uncharacterized LOC106869886
chr10	18357274	18357288	18	chr10	18355677	18357677	LOC106869886	0	+	uncharacterized LOC106869886
chr10	19302946	19302966	71	chr10	19301807	19303807	LOC106876210	0	+	cys-loop ligand-gated ion channel-like
chr10	19303294	19303314	27	chr10	19301807	19303807	LOC106876210	0	+	cys-loop ligand-gated ion channel-like
chr10	20388932	20388948	32	chr10	20387340	20389340	LOC106872569	0	+	uncharacterized LOC106872569
chr10	20412891	20412904	83	chr10	20412855	20414855	LOC106872568	0	+	uncharacterized LOC106872568
chr10	20412958	20413011	77	chr10	20412855	20414855	LOC106872568	0	+	uncharacterized LOC106872568
chr10	20694142	20694172	64	chr10	20693238	20695238	LOC106868592	0	+	plasma kallikrein
chr10	20694177	20694192	53	chr10	20693238	20695238	LOC106868592	0	+	plasma kallikrein
chr10	20695090	20695104	18	chr10	20693238	20695238	LOC106868592	0	+	plasma kallikrein
chr10	20695104	20695120	32	chr10	20693238	20695238	LOC106868592	0	+	plasma kallikrein
chr10	20707822	20707890	99	chr10	20707470	20709470	LOC106868591	0	+	anionic trypsin-2
chr10	20709150	20709190	57	chr10	20707470	20709470	LOC106868591	0	+	anionic trypsin-2
chr10	21215408	21215451	128	chr10	21213842	21215842	LOC128248867	0	-	uncharacterized LOC128248867
chr10	21224740	21224756	43	chr10	21224489	21226489	LOC128248980	0	+	U6 spliceosomal RNA
chr10	21224760	21224783	54	chr10	21224489	21226489	LOC128248980	0	+	U6 spliceosomal RNA
chr10	21224782	21224829	68	chr10	21224489	21226489	LOC128248980	0	+	U6 spliceosomal RNA
chr10	21224884	21224897	39	chr10	21224489	21226489	LOC128248980	0	+	U6 spliceosomal RNA
chr10	21225843	21225857	40	chr10	21224489	21226489	LOC128248980	0	+	U6 spliceosomal RNA
chr10	21281740	21281786	154	chr10	21280026	21282026	Trnak-cuu	0	+	transfer RNA lysine (anticodon CUU)
chr10	21281814	21281840	36	chr10	21280026	21282026	Trnak-cuu	0	+	transfer RNA lysine (anticodon CUU)
chr10	21434575	21434611	51	chr10	21433502	21435502	LOC106870403	0	-	uncharacterized LOC106870403
chr10	21560050	21560072	30	chr10	21559595	21561595	LOC106883463	0	-	transcription factor Sox-14
chr10	21560310	21560324	62	chr10	21559595	21561595	LOC106883463	0	-	transcription factor Sox-14
chr10	21560328	21560342	18	chr10	21559595	21561595	LOC106883463	0	-	transcription factor Sox-14
chr10	21560404	21560418	18	chr10	21559595	21561595	LOC106883463	0	-	transcription factor Sox-14
chr10	21560419	21560433	29	chr10	21559595	21561595	LOC106883463	0	-	transcription factor Sox-14
chr10	21560635	21560652	23	chr10	21559595	21561595	LOC106883463	0	-	transcription factor Sox-14
chr10	21560992	21561044	75	chr10	21559595	21561595	LOC106883463	0	-	transcription factor Sox-14
chr10	22646856	22646884	39	chr10	22645905	22647905	LOC128248960	0	+	small nucleolar RNA U3
chr10	23297802	23297840	54	chr10	23296461	23298461	LOC106871194	0	+	uncharacterized LOC106871194
chr10	23322897	23322905	35	chr10	23320905	23322905	LOC106871187	0	-	sperm-specific H1/protamine-like protein type 2
chr10	23405478	23405503	134	chr10	23404990	23406990	LOC106871198	0	-	uncharacterized LOC106871198
chr10	23405524	23405539	20	chr10	23404990	23406990	LOC106871198	0	-	uncharacterized LOC106871198
chr10	23568500	23568516	43	chr10	23566666	23568666	LOC106883705	0	-	mitogen-activated protein kinase 12
chr10	23578583	23578599	21	chr10	23578493	23580493	LOC106883704	0	+	mitogen-activated protein kinase 11-like
chr10	23607683	23607697	18	chr10	23607229	23609229	LOC128248881	0	+	uncharacterized LOC128248881
chr10	23607977	23607993	21	chr10	23607229	23609229	LOC128248881	0	+	uncharacterized LOC128248881
chr10	23608185	23608201	43	chr10	23607229	23609229	LOC128248881	0	+	uncharacterized LOC128248881
chr10	23608727	23608741	18	chr10	23607229	23609229	LOC128248881	0	+	uncharacterized LOC128248881
chr10	23608897	23608912	31	chr10	23607229	23609229	LOC128248881	0	+	uncharacterized LOC128248881
chr10	23609079	23609093	18	chr10	23607229	23609229	LOC128248881	0	+	uncharacterized LOC128248881
chr10	23616726	23616742	21	chr10	23616594	23618594	LOC106880370	0	-	uncharacterized LOC106880370
chr10	24128270	24128388	240	chr10	24127524	24129524	LOC128248860	0	+	uncharacterized LOC128248860
chr10	24128391	24128409	134	chr10	24127524	24129524	LOC128248860	0	+	uncharacterized LOC128248860
